catalogNumber,split,is_negative,num_instances,image_path,label_path
neg_sheet_LSU00224003_13,train,True,0,data\yolo_dataset\images\train\neg_sheet_LSU00224003_13.jpg,data\yolo_dataset\labels\train\neg_sheet_LSU00224003_13.txt
neg_sheet_LSU00055563_14,train,True,0,data\yolo_dataset\images\train\neg_sheet_LSU00055563_14.jpg,data\yolo_dataset\labels\train\neg_sheet_LSU00055563_14.txt
neg_sheet_LSU00183756_15,train,True,0,data\yolo_dataset\images\train\neg_sheet_LSU00183756_15.jpg,data\yolo_dataset\labels\train\neg_sheet_LSU00183756_15.txt
neg_sheet_LSU00216144_16,train,True,0,data\yolo_dataset\images\train\neg_sheet_LSU00216144_16.jpg,data\yolo_dataset\labels\train\neg_sheet_LSU00216144_16.txt
neg_sheet_LSU00221223_17,train,True,0,data\yolo_dataset\images\train\neg_sheet_LSU00221223_17.jpg,data\yolo_dataset\labels\train\neg_sheet_LSU00221223_17.txt
neg_sheet_LSU00183757_18,train,True,0,data\yolo_dataset\images\train\neg_sheet_LSU00183757_18.jpg,data\yolo_dataset\labels\train\neg_sheet_LSU00183757_18.txt
neg_sheet_LSU00057263_19,train,True,0,data\yolo_dataset\images\train\neg_sheet_LSU00057263_19.jpg,data\yolo_dataset\labels\train\neg_sheet_LSU00057263_19.txt
neg_sheet_LSU00183759_20,train,True,0,data\yolo_dataset\images\train\neg_sheet_LSU00183759_20.jpg,data\yolo_dataset\labels\train\neg_sheet_LSU00183759_20.txt
neg_sheet_NLU0453434_21,train,True,0,data\yolo_dataset\images\train\neg_sheet_NLU0453434_21.jpg,data\yolo_dataset\labels\train\neg_sheet_NLU0453434_21.txt
neg_sheet_LSU00029026_22,train,True,0,data\yolo_dataset\images\train\neg_sheet_LSU00029026_22.jpg,data\yolo_dataset\labels\train\neg_sheet_LSU00029026_22.txt
neg_sheet_LSU00183758_23,train,True,0,data\yolo_dataset\images\train\neg_sheet_LSU00183758_23.jpg,data\yolo_dataset\labels\train\neg_sheet_LSU00183758_23.txt
neg_sheet_LSU00017604_24,train,True,0,data\yolo_dataset\images\train\neg_sheet_LSU00017604_24.jpg,data\yolo_dataset\labels\train\neg_sheet_LSU00017604_24.txt
neg_sheet_LSU00220854_25,train,True,0,data\yolo_dataset\images\train\neg_sheet_LSU00220854_25.jpg,data\yolo_dataset\labels\train\neg_sheet_LSU00220854_25.txt
neg_sheet_LSU00117616_26,train,True,0,data\yolo_dataset\images\train\neg_sheet_LSU00117616_26.jpg,data\yolo_dataset\labels\train\neg_sheet_LSU00117616_26.txt
neg_sheet_LSU00083067_27,train,True,0,data\yolo_dataset\images\train\neg_sheet_LSU00083067_27.jpg,data\yolo_dataset\labels\train\neg_sheet_LSU00083067_27.txt
neg_sheet_LSU00106988_28,train,True,0,data\yolo_dataset\images\train\neg_sheet_LSU00106988_28.jpg,data\yolo_dataset\labels\train\neg_sheet_LSU00106988_28.txt
neg_sheet_LSU00223868_29,train,True,0,data\yolo_dataset\images\train\neg_sheet_LSU00223868_29.jpg,data\yolo_dataset\labels\train\neg_sheet_LSU00223868_29.txt
neg_sheet_LSU00031207_30,train,True,0,data\yolo_dataset\images\train\neg_sheet_LSU00031207_30.jpg,data\yolo_dataset\labels\train\neg_sheet_LSU00031207_30.txt
neg_sheet_NCU00449731_31,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00449731_31.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00449731_31.txt
neg_sheet_NCU00377936_32,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00377936_32.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00377936_32.txt
neg_sheet_NCU00434832_33,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00434832_33.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00434832_33.txt
neg_sheet_NCU00444347_34,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00444347_34.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00444347_34.txt
neg_sheet_NCU00094222_35,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00094222_35.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00094222_35.txt
neg_sheet_NCU00449148_36,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00449148_36.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00449148_36.txt
neg_sheet_NCU00442051_37,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00442051_37.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00442051_37.txt
neg_sheet_NCU00445769_38,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00445769_38.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00445769_38.txt
neg_sheet_NCU00451574_39,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00451574_39.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00451574_39.txt
neg_sheet_NCU00447408_40,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00447408_40.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00447408_40.txt
neg_sheet_NCU00377918_41,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00377918_41.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00377918_41.txt
neg_sheet_NCU00377791_42,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00377791_42.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00377791_42.txt
neg_sheet_NCU00438235_43,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00438235_43.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00438235_43.txt
neg_sheet_NCU00385179_44,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00385179_44.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00385179_44.txt
neg_sheet_NCU00385172_45,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00385172_45.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00385172_45.txt
neg_sheet_NCU00091068_46,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00091068_46.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00091068_46.txt
neg_sheet_NCU00027974_47,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00027974_47.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00027974_47.txt
neg_sheet_NCU00377922_48,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00377922_48.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00377922_48.txt
neg_sheet_NCU00385142_49,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00385142_49.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00385142_49.txt
neg_sheet_NCU00431166_50,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00431166_50.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00431166_50.txt
neg_sheet_NCU00377778_51,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00377778_51.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00377778_51.txt
neg_sheet_NCU00438246_52,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00438246_52.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00438246_52.txt
neg_sheet_NCU00438215_53,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00438215_53.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00438215_53.txt
neg_sheet_NCU00385181_54,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00385181_54.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00385181_54.txt
neg_sheet_NCU00385200_55,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00385200_55.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00385200_55.txt
neg_sheet_NCU00385168_56,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00385168_56.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00385168_56.txt
neg_sheet_NCU00438241_57,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00438241_57.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00438241_57.txt
neg_sheet_NCU00384961_58,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00384961_58.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00384961_58.txt
neg_sheet_NCU00438217_59,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00438217_59.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00438217_59.txt
neg_sheet_NCU00377777_60,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00377777_60.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00377777_60.txt
neg_sheet_NCU00385183_61,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00385183_61.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00385183_61.txt
neg_sheet_NCU00377788_62,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00377788_62.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00377788_62.txt
neg_sheet_NCU00377926_63,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00377926_63.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00377926_63.txt
neg_sheet_NCU00377787_64,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00377787_64.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00377787_64.txt
neg_sheet_NCU00377779_65,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00377779_65.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00377779_65.txt
neg_sheet_NCU00438232_66,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00438232_66.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00438232_66.txt
neg_sheet_NCU00385184_67,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00385184_67.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00385184_67.txt
neg_sheet_NCU00385173_68,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00385173_68.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00385173_68.txt
neg_sheet_NCU00119626_69,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00119626_69.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00119626_69.txt
neg_sheet_NCU00377776_70,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00377776_70.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00377776_70.txt
neg_sheet_NCU00385164_71,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00385164_71.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00385164_71.txt
neg_sheet_NCU00385187_72,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00385187_72.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00385187_72.txt
neg_sheet_NCU00385166_73,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00385166_73.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00385166_73.txt
neg_sheet_NCU00384962_74,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00384962_74.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00384962_74.txt
neg_sheet_NCU00438214_75,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00438214_75.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00438214_75.txt
neg_sheet_NCU00377794_76,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00377794_76.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00377794_76.txt
neg_sheet_NCU00385153_77,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00385153_77.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00385153_77.txt
neg_sheet_NCU00438238_78,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00438238_78.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00438238_78.txt
neg_sheet_NCU00385191_79,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00385191_79.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00385191_79.txt
neg_sheet_NCU00385188_80,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00385188_80.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00385188_80.txt
neg_sheet_NCU00377932_81,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00377932_81.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00377932_81.txt
neg_sheet_NCU00438220_82,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00438220_82.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00438220_82.txt
neg_sheet_NCU00385195_83,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00385195_83.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00385195_83.txt
neg_sheet_NCU00438237_84,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00438237_84.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00438237_84.txt
neg_sheet_NCU00076963_85,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00076963_85.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00076963_85.txt
neg_sheet_NCU00384959_86,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00384959_86.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00384959_86.txt
neg_sheet_NCU00377774_87,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00377774_87.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00377774_87.txt
neg_sheet_NCU00385149_88,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00385149_88.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00385149_88.txt
neg_sheet_NCU00438234_89,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00438234_89.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00438234_89.txt
neg_sheet_NCU00227517_90,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00227517_90.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00227517_90.txt
neg_sheet_NCU00377800_91,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00377800_91.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00377800_91.txt
neg_sheet_NCU00385190_92,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00385190_92.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00385190_92.txt
neg_sheet_NCU00438236_93,train,True,0,data\yolo_dataset\images\train\neg_sheet_NCU00438236_93.jpg,data\yolo_dataset\labels\train\neg_sheet_NCU00438236_93.txt
LSU00125937,val,False,2,data\yolo_dataset\images\val\LSU00125937.jpg,data\yolo_dataset\labels\val\LSU00125937.txt
LSU00217013,val,False,28,data\yolo_dataset\images\val\LSU00217013.jpg,data\yolo_dataset\labels\val\LSU00217013.txt
NLU0061162,val,False,12,data\yolo_dataset\images\val\NLU0061162.jpg,data\yolo_dataset\labels\val\NLU0061162.txt
LSU00137986,val,False,19,data\yolo_dataset\images\val\LSU00137986.jpg,data\yolo_dataset\labels\val\LSU00137986.txt
LSU00215641,val,False,33,data\yolo_dataset\images\val\LSU00215641.jpg,data\yolo_dataset\labels\val\LSU00215641.txt
LSU00120119,val,False,16,data\yolo_dataset\images\val\LSU00120119.jpg,data\yolo_dataset\labels\val\LSU00120119.txt
LSU00178358,val,False,17,data\yolo_dataset\images\val\LSU00178358.jpg,data\yolo_dataset\labels\val\LSU00178358.txt
NCU00453319,val,False,28,data\yolo_dataset\images\val\NCU00453319.jpg,data\yolo_dataset\labels\val\NCU00453319.txt
NCU00131125,val,False,21,data\yolo_dataset\images\val\NCU00131125.jpg,data\yolo_dataset\labels\val\NCU00131125.txt
NCU00377772,val,False,32,data\yolo_dataset\images\val\NCU00377772.jpg,data\yolo_dataset\labels\val\NCU00377772.txt
NCU00377924,val,False,33,data\yolo_dataset\images\val\NCU00377924.jpg,data\yolo_dataset\labels\val\NCU00377924.txt
NCU00377797,val,False,3,data\yolo_dataset\images\val\NCU00377797.jpg,data\yolo_dataset\labels\val\NCU00377797.txt
NCU00256115,val,False,1,data\yolo_dataset\images\val\NCU00256115.jpg,data\yolo_dataset\labels\val\NCU00256115.txt
NCU00385145,val,False,2,data\yolo_dataset\images\val\NCU00385145.jpg,data\yolo_dataset\labels\val\NCU00385145.txt
NCU00385158,val,False,14,data\yolo_dataset\images\val\NCU00385158.jpg,data\yolo_dataset\labels\val\NCU00385158.txt
NCU00385171,val,False,2,data\yolo_dataset\images\val\NCU00385171.jpg,data\yolo_dataset\labels\val\NCU00385171.txt
NCU00438252,val,False,32,data\yolo_dataset\images\val\NCU00438252.jpg,data\yolo_dataset\labels\val\NCU00438252.txt
NCU00377789,val,False,3,data\yolo_dataset\images\val\NCU00377789.jpg,data\yolo_dataset\labels\val\NCU00377789.txt
NCU00388695,val,False,16,data\yolo_dataset\images\val\NCU00388695.jpg,data\yolo_dataset\labels\val\NCU00388695.txt
NCU00377786,val,False,4,data\yolo_dataset\images\val\NCU00377786.jpg,data\yolo_dataset\labels\val\NCU00377786.txt
NCU00385185,val,False,2,data\yolo_dataset\images\val\NCU00385185.jpg,data\yolo_dataset\labels\val\NCU00385185.txt
NCU00377769,val,False,23,data\yolo_dataset\images\val\NCU00377769.jpg,data\yolo_dataset\labels\val\NCU00377769.txt
NCU00377931,val,False,27,data\yolo_dataset\images\val\NCU00377931.jpg,data\yolo_dataset\labels\val\NCU00377931.txt
NCU00377773,val,False,3,data\yolo_dataset\images\val\NCU00377773.jpg,data\yolo_dataset\labels\val\NCU00377773.txt
NCU00385162,val,False,15,data\yolo_dataset\images\val\NCU00385162.jpg,data\yolo_dataset\labels\val\NCU00385162.txt
NCU00438219,val,False,19,data\yolo_dataset\images\val\NCU00438219.jpg,data\yolo_dataset\labels\val\NCU00438219.txt
NCU00377790,val,False,11,data\yolo_dataset\images\val\NCU00377790.jpg,data\yolo_dataset\labels\val\NCU00377790.txt
NCU00130072,val,False,2,data\yolo_dataset\images\val\NCU00130072.jpg,data\yolo_dataset\labels\val\NCU00130072.txt
NCU00377923,val,False,11,data\yolo_dataset\images\val\NCU00377923.jpg,data\yolo_dataset\labels\val\NCU00377923.txt
NCU00438245,val,False,14,data\yolo_dataset\images\val\NCU00438245.jpg,data\yolo_dataset\labels\val\NCU00438245.txt
NCU00110194,val,False,23,data\yolo_dataset\images\val\NCU00110194.jpg,data\yolo_dataset\labels\val\NCU00110194.txt
NCU00227519,val,False,17,data\yolo_dataset\images\val\NCU00227519.jpg,data\yolo_dataset\labels\val\NCU00227519.txt
NCU00385143,val,False,1,data\yolo_dataset\images\val\NCU00385143.jpg,data\yolo_dataset\labels\val\NCU00385143.txt
NCU00377795,val,False,6,data\yolo_dataset\images\val\NCU00377795.jpg,data\yolo_dataset\labels\val\NCU00377795.txt
NCU00377770,val,False,32,data\yolo_dataset\images\val\NCU00377770.jpg,data\yolo_dataset\labels\val\NCU00377770.txt
HXC005558,val,False,0,data\yolo_dataset\images\val\HXC005558.jpg,data\yolo_dataset\labels\val\HXC005558.txt
SALK0000536,val,False,13,data\yolo_dataset\images\val\SALK0000536.jpg,data\yolo_dataset\labels\val\SALK0000536.txt
BRIT734384,val,False,2,data\yolo_dataset\images\val\BRIT734384.jpg,data\yolo_dataset\labels\val\BRIT734384.txt
BRIT1020563,val,False,1,data\yolo_dataset\images\val\BRIT1020563.jpg,data\yolo_dataset\labels\val\BRIT1020563.txt
UNCC_50022,val,False,2,data\yolo_dataset\images\val\UNCC_50022.jpg,data\yolo_dataset\labels\val\UNCC_50022.txt
ANHC013035,val,False,11,data\yolo_dataset\images\val\ANHC013035.jpg,data\yolo_dataset\labels\val\ANHC013035.txt
ANHC001157,val,False,2,data\yolo_dataset\images\val\ANHC001157.jpg,data\yolo_dataset\labels\val\ANHC001157.txt
USCH0012956,val,False,1,data\yolo_dataset\images\val\USCH0012956.jpg,data\yolo_dataset\labels\val\USCH0012956.txt
USCH0102383,val,False,2,data\yolo_dataset\images\val\USCH0102383.jpg,data\yolo_dataset\labels\val\USCH0102383.txt
USCH0012948,val,False,2,data\yolo_dataset\images\val\USCH0012948.jpg,data\yolo_dataset\labels\val\USCH0012948.txt
USCH0081972,val,False,2,data\yolo_dataset\images\val\USCH0081972.jpg,data\yolo_dataset\labels\val\USCH0081972.txt
USCH0012894,val,False,27,data\yolo_dataset\images\val\USCH0012894.jpg,data\yolo_dataset\labels\val\USCH0012894.txt
USCH0012945,val,False,3,data\yolo_dataset\images\val\USCH0012945.jpg,data\yolo_dataset\labels\val\USCH0012945.txt
USCH0013208,val,False,2,data\yolo_dataset\images\val\USCH0013208.jpg,data\yolo_dataset\labels\val\USCH0013208.txt
